DATE	NUMARTS	COUNTS	THEMES	LOCATIONS	PERSONS	ORGANIZATIONS	TONE	CAMEOEVENTIDS	SOURCES	SOURCEURLS
20160308	1		TAX_FNCACT;TAX_FNCACT_MAN;ELECTION;TAX_FNCACT_NOMINEES;USPEC_POLITICS_GENERAL1;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICAN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;POLITICAL_TURMOIL;TAX_FNCACT_FATHERS;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;CRISISLEX_C07_SAFETY;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_VETERANS;TAX_FNCACT_POLITICO;TAX_FNCACT_SIGNER;KILL;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;ARMEDCONFLICT;TAX_FNCACT_SUPPORTER;TAX_FNCACT_BROKER;TAX_ETHNICITY;TAX_ETHNICITY_PALESTINIANS;NEGOTIATIONS;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;TAX_WORLDBIRDS;TAX_WORLDBIRDS_MAO;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ZEDONG;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;USPEC_UNCERTAINTY1;TAX_WORLDLANGUAGES_RUSSIA;CRISISLEX_CRISISLEXREC;TAX_TERROR_GROUP;TAX_TERROR_GROUP_ISIS;BORDER;TAX_ECON_PRICE;TAX_ETHNICITY_AMERICANS;UNREST_BELLIGERENT;UNREST_ULTIMATUM;TAX_FNCACT_EXPRESIDENT;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;WB_137_WATER;WB_988_LEVEES;WB_141_WATER_RESOURCES_MANAGEMENT;WB_1000_WATER_MANAGEMENT_STRUCTURES;MEDIA_MSM;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;IDEOLOGY;TAX_ETHNICITY_AMERICAN;EPU_CATS_TRADE_POLICY;TAX_FNCACT_SINGER;EPU_CATS_MIGRATION_FEAR_MIGRATION;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;MOVEMENT_GENERAL;TAX_FNCACT_ADVISER;LEADER;TAX_FNCACT_PRESIDENTS;TAX_FNCACT_CANDIDATE;TAX_FNCACT_NOMINEE;EPU_POLICY_REFORM;TAX_POLITICAL_PARTY_REFORM_PARTY;ORGANIZED_CRIME;WB_2452_GANGS;WB_2445_NON_STATE_SECURITY_ACTORS;	2#Louisiana, United States#US#USLA#31.1801#-91.8749#LA;2#Missouri, United States#US#USMO#38.4623#-92.302#MO;2#Kentucky, United States#US#USKY#37.669#-84.6514#KY;2#Florida, United States#US#USFL#27.8333#-81.717#FL;2#Illinois, United States#US#USIL#40.3363#-89.0022#IL;2#Virginia, United States#US#USVA#37.768#-78.2057#VA;1#Russia#RS#RS#60#100#RS;2#Michigan, United States#US#USMI#43.3504#-84.5603#MI;3#Washington, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;2#Mississippi, United States#US#USMS#32.7673#-89.6812#MS;1#United States#US#US#38#-97#US;1#Iraq#IZ#IZ#33#44#IZ;2#Idaho, United States#US#USID#44.2394#-114.51#ID;2#Nebraska, United States#US#USNE#41.1289#-98.2883#NE;1#Israel#IS#IS#31.5#34.75#IS;2#Ohio, United States#US#USOH#40.3736#-82.7755#OH	michael crowley;marco rubio;patrick buchanan;eliot cohen;george w bush;john kasich;barry goldwater;vladimir putin;george h w bush;richard nixon;robert kagan;bob dole;ted cruz;hillary clinton;john mccain	bush ii state department;cnn;supreme court;club for growth;american future fund;washington post;mclaughlin group;reform party	-1.48936170212766,3.08510638297872,4.57446808510638,7.65957446808511,23.6170212765957,0.425531914893617		newsmax.com	http://www.newsmax.com/PatrickBuchanan/Goldwater-Kasich-1988-Reagan/2016/03/08/id/717983/
20160308	1		ECON_CENTRALBANK;WB_1235_CENTRAL_BANKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_CENTRAL_BANK;EPU_CATS_MONETARY_POLICY;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_EURO;EPU_POLICY_POLICY;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;EPU_POLICY_FEDERAL_RESERVE;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_713_PUBLIC_FINANCE;WB_1045_TREASURY;TAX_ECON_PRICE;WB_698_TRADE;ECON_STOCKMARKET;	1#Malta#MT#MT#35.8333#14.5833#MT		malta stock exchange;european central bank	4.77611940298508,4.77611940298508,0,4.77611940298508,16.7164179104478,0.597014925373134		timesofmalta.com	http://www.timesofmalta.com/articles/view/20160308/business-news/Money-market-report-for-the-week-ended-March-4.604943
20160308	1		LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_REGULATORS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_363_FINANCIAL_INCLUSION;WB_1256_CREDIT_UNIONS;EPU_POLICY;EPU_POLICY_WHITE_HOUSE;CRISISLEX_CRISISLEXREC;CYBER_ATTACK;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_C07_SAFETY;GENERAL_GOVERNMENT;EPU_POLICY_CONGRESS;LEGISLATION;USPEC_POLICY1;EPU_POLICY_LEGISLATION;WB_2370_DATA_SECURITY;EPU_POLICY_REGULATORY;ECON_UNIONS;	3#Capitol Hill, District Of Columbia, United States#US#USDC#38.889#-77.0003#529313;3#White House, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871	barack obama	national credit union administration;consumer financial protection bureau;white house;credit union national association	0,5.06329113924051,5.06329113924051,10.126582278481,22.7848101265823,0	519092863,518850134,519094182	cuinsight.com	https://www.cuinsight.com/obama-meets-with-fi-regulators-including-ncua-treasury-budget-coming.html
20160308	1		SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT;TAX_FNCACT_REPRESENTATIVES;TRIAL;TAX_FNCACT_ATTORNEYS;SOC_GENERALCRIME;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2456_DRUGS_AND_NARCOTICS;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICAN;USPEC_POLITICS_GENERAL1;TAX_FNCACT_PROSECUTORS;EPU_CATS_REGULATION;	2#Oklahoma, United States#US#USOK#35.5376#-96.9247#OK	pam peterson;scott biggs	associated press;oklahoma district attorneys association	-9.16030534351145,2.29007633587786,11.4503816793893,13.7404580152672,23.6641221374046,0	518844789,518847539,518847634,518847797,518849152,518849801	okcfox.com	http://okcfox.com/news/local/oklahoma-house-passes-bills-to-control-prison-population
20160308	1		CRISISLEX_C04_LOGISTICS_TRANSPORT;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TAX_ETHNICITY;TAX_ETHNICITY_AUSTRALIAN;TAX_FNCACT;TAX_FNCACT_CHAMPION;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;GENERAL_HEALTH;MEDICAL;	2#Florida, United States#US#USFL#27.8333#-81.717#FL;1#Australia#AS#AS#-27#133#AS;1#Russia#RS#RS#60#100#RS;4#New Delhi, Delhi, India#IN#IN07#28.6#77.2#-2106102	serena williams;maria sharapova	international tennis federation	-1.68067226890756,3.36134453781513,5.04201680672269,8.40336134453782,21.8487394957983,0		australiannews.net	http://www.australiannews.net/index.php/sid/241984141
20160308	1		AGRICULTURE;TAX_FNCACT;TAX_FNCACT_GUARD;TAX_FOODSTAPLES;TAX_FOODSTAPLES_GRAIN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KANSAS;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;NATURAL_DISASTER;NATURAL_DISASTER_LOCUST;TAX_WORLDINSECTS;TAX_WORLDINSECTS_LOCUST;TAX_AGRICULHARMINSECTS;TAX_AGRICULHARMINSECTS_LOCUST;TAX_WORLDLANGUAGES_OSAGE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DRILL;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_PAINTER;TAX_WORLDLANGUAGES_DANISH;ENV_OIL;MEDIA_MSM;	2#Kansas, United States#US#USKS#38.5111#-96.8005#KS;1#Denmark#DA#DA#56#10#DA	massey ferguson		-0.22002200220022,2.2002200220022,2.42024202420242,4.62046204620462,31.5731573157316,1.21012101210121		motherearthnews.com	http://www.motherearthnews.com/diy/tools/how-to-make-your-own-knife-zm0z16amzbre.aspx
20160308	1		TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_TAXMAN;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_BUDGET;EPU_CATS_FISCAL_POLICY;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;TAX_ETHNICITY;TAX_ETHNICITY_AUSTRALIAN;ECON_TAXATION;EPU_POLICY_TAX;EPU_CATS_TAXES;GENERAL_HEALTH;MEDICAL;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;	1#Australia#AS#AS#-27#133#AS			3.7914691943128,4.739336492891,0.947867298578199,5.68720379146919,25.5924170616114,0.947867298578199		pedestrian.tv	http://www.pedestrian.tv/news/arts-and-culture/dont-panic-but-this-proposed-tax-model-would-make-/c24083fe-a74d-45ce-9ed6-76bbaeadf349.htm
20160308	4	ARREST#2#suspects#2#Georgia, United States#US#USGA#0#0#ga;ARREST#2##2#Georgia, United States#US#USGA#0#0#ga;CRISISLEX_CRISISLEXREC#2##2#Georgia, United States#US#USGA#0#0#ga;ARREST#2##2#Georgia, United States#US#USGA#0#0#ga;CRISISLEX_CRISISLEXREC#2##2#Georgia, United States#US#USGA#0#0#ga;ARREST#2##2#Georgia, United States#US#USGA#0#0#ga;	CRISISLEX_T11_UPDATESSYMPATHY;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;MANMADE_DISASTER_IMPLIED;TAX_TERROR_GROUP;TAX_TERROR_GROUP_ARYAN_BROTHERHOOD;ARREST;TAX_FNCACT_CHIEF;TAX_FNCACT_POLICE_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;SOC_SUSPICIOUSPEOPLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_WEAPONS;TAX_WEAPONS_SHOTGUN;TAX_FNCACT_DRIVER;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_ETHNICITY;TAX_ETHNICITY_POLE;UNGP_FORESTS_RIVERS_OCEANS;CRIME_ILLEGAL_DRUGS;DRUG_TRADE;TRIAL;SOC_GENERALCRIME;UNGP_CRIME_VIOLENCE;CRISISLEX_CRISISLEXREC;TAX_WEAPONS_FIREARM;TAX_FNCACT_FELON;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_1014_CRIMINAL_JUSTICE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_CRIMINALS;WOUND;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;TAX_FNCACT_WOMEN;EPU_CATS_REGULATION;	2#Georgia, United States#US#USGA#0#0#GA	earl williams;david cross	crockett police	-4.5045045045045,1.65165165165165,6.15615615615616,7.80780780780781,27.6276276276276,0.750750750750751	518878601,518873549,518879242,518881506,518878601,518873549,518879242,518878601,518873549,518879242,518878601,518873549,518879242	wbrc.com;wistv.com;tucsonnewsnow.com;wmbfnews.com	http://www.wbrc.com/story/31404209/crockett-police-chase-ends-with-arrest-of-2-with-ties-to-aryan-brotherhood<UDIV>http://www.wistv.com/story/31404209/crockett-police-chase-ends-with-arrest-of-2-with-ties-to-aryan-brotherhood<UDIV>http://www.TucsonNewsNow.com/story/31404209/crockett-police-chase-ends-with-arrest-of-2-with-ties-to-aryan-brotherhood<UDIV>http://www.wmbfnews.com/story/31404209/crockett-police-chase-ends-with-arrest-of-2-with-ties-to-aryan-brotherhood
20160308	3		EPU_CATS_MIGRATION_FEAR_FEAR;TERROR;TAX_FNCACT;TAX_FNCACT_INSIDERS;TAX_WORLDFISH;TAX_WORLDFISH_SLEEPER;TAX_FNCACT_FOUNDER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_LION;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_BUDGET;TAX_ECON_PRICE;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;	4#Shanghai, Shanghai, China#CH#CH23#31.2222#121.458#-1924465	john carney;michael keaton mcdonald;matthew mcconaughey;ethan hawke-emma watson;chris pratt;patel-rooney mara;jennifer lawrence;natalie portman	weinstein company	-4.43786982248521,2.07100591715976,6.50887573964497,8.57988165680473,20.7100591715976,0		mysanantonio.com;fairfieldcitizenonline.com;dariennewsonline.com	http://www.mysanantonio.com/entertainment/the-wrap/article/Amityville-The-Awakening-Delayed-Joins-6877913.php<UDIV>http://www.fairfieldcitizenonline.com/entertainment/the-wrap/article/Amityville-The-Awakening-Delayed-Joins-6877913.php<UDIV>http://www.dariennewsonline.com/entertainment/the-wrap/article/Amityville-The-Awakening-Delayed-Joins-6877913.php
20160308	2		EDUCATION;	1#Australia#AS#AS#-27#133#AS	james corden;sarah blasko;burke reid;ben fletcher;elton john	mellotron	2.50208507089241,4.00333611342786,1.50125104253545,5.5045871559633,23.4361968306922,1.25104253544621		maitlandmercury.com.au;theherald.com.au	http://www.maitlandmercury.com.au/story/3775582/sarah-blasko-the-art-of-evolution/?cs=2508<UDIV>http://www.theherald.com.au/story/3775582/sarah-blasko-the-art-of-evolution/?cs=2372
20160308	1		UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT;TAX_FNCACT_METEOROLOGIST;TAX_FNCACT_CLIMATOLOGIST;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;	3#Toms River, New Jersey, United States#US#USNJ#39.9537#-74.1979#881210;2#New Jersey, United States#US#USNJ#40.314#-74.5089#NJ;3#Mount Holly, New Jersey, United States#US#USNJ#39.9929#-74.7877#878545;3#Atlantic City, New Jersey, United States#US#USNJ#39.3643#-74.4229#874413	kala kachmar;jared klein	national weather service in mount holly	1.58311345646438,1.58311345646438,0,1.58311345646438,24.5382585751979,0.263852242744063		app.com	http://www.app.com/story/weather/2016/03/08/early-spring/81489006/
20160308	1		APPOINTMENT;TAX_FNCACT;TAX_FNCACT_BUTLER;EDUCATION;	1#United States#US#US#38#-97#US;2#Ohio, United States#US#USOH#40.3736#-82.7755#OH;3#Hamilton High School, Ohio, United States#US#USOH#39.8598#-82.9713#1059998;3#Washington, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;3#Butler County, Ohio, United States#US#USOH#39.4501#-84.5666#1074021	christian halcomb	u s merchant marine academy;united states military academy at west point;u s air force academy;hamilton high school;service academy selection advisory committee;u s naval academy;u s military academy at west point	4.08163265306122,4.08163265306122,0,4.08163265306122,17.687074829932,1.02040816326531		politicalnews.me	http://politicalnews.me/?id=37797&keys=Halcomb-NOMINATION-WEST-POINT
20160308	1		CRIME_ILLEGAL_DRUGS;DRUG_TRADE;SEIZE;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_AIRPORT;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;WB_1804_AIRPORTS;BORDER;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2491_BORDER_SECURITY;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT;TAX_FNCACT_OFFICERS;TAX_FNCACT_WOMAN;TAX_ETHNICITY;TAX_ETHNICITY_LAOS;TAX_FNCACT_OFFICIALS;WB_2453_ORGANIZED_CRIME;WB_2433_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;WB_167_PORTS;TAX_FNCACT_DIRECTOR;ARREST;SOC_GENERALCRIME;CRISISLEX_C07_SAFETY;TAX_FNCACT_AUTHORITIES;CRISISLEX_CRISISLEXREC;EPU_POLICY;EPU_POLICY_AUTHORITIES;GOV_LOCALGOV;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;	1#Laos#LA#LA#18#105#LA;4#Tokyo, Tokyo, Japan#JA#JA40#35.685#139.751#-246227		paul international airport	-2.63157894736842,1.31578947368421,3.94736842105263,5.26315789473684,24.3421052631579,1.31578947368421		valleynewslive.com	http://www.valleynewslive.com/home/headlines/US-Customs-Over-30-Pounds-Of-Opium-Powder-Seized-At-MSP-Airport-371438261.html
20160308	2		TAX_FNCACT;TAX_FNCACT_CANDIDATE;EDUCATION;WB_470_EDUCATION;ELECTION;TAX_FNCACT_INCUMBENT;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;SOC_POINTSOFINTEREST_HIGH_SCHOOL;SOC_POINTSOFINTEREST_UNIVERSITY;AGRICULTURE;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_DIRECTOR;SOC_POINTSOFINTEREST_COLLEGE;	4#Smyrna, Izmir, Turkey#TU#TU35#38.4104#27.142#-755097	kathryn katy o connell	college of earth;smyrna high school;university of delaware;kent county department of elections	-0.78125,0,0.78125,0.78125,16.40625,0		scsuntimes.com;scsuntimes.com	http://www.scsuntimes.com/article/20160308/NEWS/160309791<UDIV>http://www.scsuntimes.com/news/20160308/one-candidate-files-for-smyrna-board-of-education
20160308	1		UNGP_FORESTS_RIVERS_OCEANS;ENV_GREEN;WB_507_ENERGY_AND_EXTRACTIVES;WB_525_RENEWABLE_ENERGY;TAX_ETHNICITY;TAX_ETHNICITY_HAWAIIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_HAWAIIAN;ENV_GEOTHERMAL;TAX_WORLDLANGUAGES_OSHIMA;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ENV_OIL;ENV_SOLAR;ENV_WINDPOWER;WB_529_WIND_ENERGY;ECON_ELECTRICALGENERATION;	2#Hawaii, United States#US#USHI#21.1098#-157.531#HI	alan oshima	hawaii public utilities commission;hawaiian electric companies	2.32558139534884,2.90697674418605,0.581395348837209,3.48837209302326,18.0232558139535,0.872093023255814		biomassmagazine.com	http://www.biomassmagazine.com/articles/12995/record-high-renewable-energy-use-reported-in-hawaii
20160308	1		USPEC_UNCERTAINTY1;TAX_ETHNICITY;TAX_ETHNICITY_PALESTINIAN;TAX_RELIGION;TAX_RELIGION_JEWISH;TAX_ETHNICITY_JEWISH;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;TAX_ETHNICITY_ARABS;TAX_FNCACT;TAX_FNCACT_LEADER;TAX_ETHNICITY_PALESTINIANS;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;4#Jerusalem, Israel (General), Israel#IS#IS00#31.7667#35.2333#-797092;1#Israel#IS#IS#31.5#34.75#IS	isaac herzog	israel democracy institute	-1.57068062827225,0.523560209424084,2.09424083769634,2.61780104712042,19.3717277486911,0		newsfultoncounty.com	http://www.newsfultoncounty.com/politics/news/0829182-poll-israelis-believe-jerusalem-a-divided-city
20160308	1		GENERAL_HEALTH;TAX_FNCACT;TAX_FNCACT_DIRECTOR;TAX_FNCACT_INSPECTORS;CRISISLEX_C04_LOGISTICS_TRANSPORT;EPU_ECONOMY_HISTORIC;TAX_FNCACT_TRADERS;	1#Malawi#MI#MI#-13.5#34#MI;4#Lilongwe, Lilongwe, Malawi#MI#MI11#-13.9833#33.7833#-1482799	davlin chokazinga	sabmiller;malawi bureau of standards;chibuku products limited	-1.25786163522013,1.88679245283019,3.14465408805031,5.0314465408805,19.4968553459119,2.51572327044025		mwnation.com	http://mwnation.com/mbs-clears-chibuku-lilongwe-plant/
20160308	1		TAX_FNCACT;TAX_FNCACT_WOMEN;MEDIA_MSM;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_DESIGNER;TAX_FNCACT_QUEEN;TAX_FNCACT_FOUNDER;TAX_FNCACT_WRITER;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1461_HEALTHY_LIFESTYLES;TAX_FNCACT_PRESENTER;MEDIA_SOCIAL;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_FEMINIST;WB_1462_WATER_SANITATION_AND_HYGIENE;TAX_FNCACT_BANDIT;EPU_ECONOMY_HISTORIC;TAX_FNCACT_CHAMPION;TAX_FNCACT_COMEDIAN;MOVEMENT_WOMENS;UNGP_GENDER_EQUALITY;TAX_FNCACT_VENTRILOQUIST;LGBT;TAX_FNCACT_KING;ECON_ENTREPRENEURSHIP;TAX_FNCACT_ENTREPRENEUR;TAX_FNCACT_CHEF;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_PRINCESS;TAX_FNCACT_DANCER;TAX_FNCACT_WOMAN;	1#United States#US#US#38#-97#US;1#United Kingdom#UK#UK#54#-2#UK	danielle copperman;w wendy manister;eliza delite;danielle collins;o olivia hallinan;z zoella lacock;amy adams amy adams;rachel demuth;t toyah wilcox;toyah willcox;k katherine ryan;wendy manister;n nina conti;b barbara hulanicki;l luisa omielan;v vanessa sayce;j jacqueline wilson;e elle darby;m mary berry;r rachel demuth award-winning;kingsmead square	youtube;international women day;hooters	5.07497116493656,7.03575547866205,1.96078431372549,8.99653979238754,22.0299884659746,1.84544405997693	518923085,519053293,519053294	bathchronicle.co.uk	http://www.bathchronicle.co.uk/8203-Z-inspirational-women-ve-interviewed-Bath/story-28881279-detail/story.html
20160308	1	WOUND#9##2#California, United States#US#USCA#36.17#-119.746#ca;WOUND#4##3#Altamont, California, United States#US#USCA#37.7438#-121.663#218188;WOUND#2##3#Alameda Creek, California, United States#US#USCA#37.5944#-122.147#1654946;	MANMADE_DISASTER_IMPLIED;PUBLIC_TRANSPORT;RAIL_INCIDENT;MANMADE_DISASTER;MANMADE_DISASTER_DERAILED;WOUND;TAX_FNCACT;TAX_FNCACT_AUTHORITIES;CRISISLEX_CRISISLEXREC;EPU_POLICY;EPU_POLICY_AUTHORITIES;TAX_FNCACT_SHERIFF;CRISISLEX_C07_SAFETY;KILL;CRISISLEX_T03_DEAD;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;CRISISLEX_T02_INJURED;RURAL;TAX_FNCACT_OFFICIAL;TAX_FNCACT_WALKER;TAX_FNCACT_CREW_MEMBER;EPU_CATS_MIGRATION_FEAR_FEAR;CRISISLEX_C03_WELLBEING_HEALTH;NATURAL_DISASTER;NATURAL_DISASTER_MUDSLIDE;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Alameda County, California, United States#US#USCA#37.5999#-121.884#1675839;3#Stockton, California, United States#US#USCA#37.9577#-121.291#1659872;3#Altamont, California, United States#US#USCA#37.7438#-121.663#218188;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593;3#Alameda Creek, California, United States#US#USCA#37.5944#-122.147#1654946	rak akhter;ray kelly;steve walker		-6.19834710743802,1.2396694214876,7.43801652892562,8.67768595041322,26.0330578512397,0.826446280991736	518986982,518940971,518988045,518934420,518931414	wjbc.com	http://www.wjbc.com/news/calif-train-derails-plunges-into-creek/
